Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200468098,NNX12AE29G S02,CHABOT SPACE SCIENCE CENTER FOUNDATION,HQ,SPACE WEATHER AWARENESS CENTER,OPPORTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,ALEXANDER ZWISSLER,JAMES C LOCHNER,3/14/2013,1/13/2012,1/12/2015,Awarded,Distribution
4200486207,NNX12AE29G S03,CHABOT SPACE SCIENCE CENTER FOUNDATION,HQ,SPACE WEATHER AWARENESS CENTER,OPPORTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,ALEXANDER ZWISSLER,JAMES C LOCHNER,8/26/2013,1/13/2012,1/12/2015,Awarded,Distribution
4200494221,NNX12AE29G S04,CHABOT SPACE SCIENCE CENTER FOUNDATION,HQ,SPACE WEATHER AWARENESS CENTER,OPPORTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,ALEXANDER ZWISSLER,JAMES C LOCHNER,10/31/2013,1/13/2012,1/12/2015,Awarded,Distribution
4200472970,NNX12AE38G S01,UNIVERSITY OF WYOMING,HQ,"THE HIDDEN SIDE OF RAPIDLY GROWING BLACK HOLES: HOST MASSES AND EVOLUTION OF OBSECURED QUASARS WITH WISE, CHANDRA,XMM, SPITZER AND GALEX",ASTROPHYSICS DATA ANALYSIS,ADAM MYERS,DOUGLAS M HUDGINS,4/23/2013,6/12/2012,6/14/2015,Awarded,Distribution
4200498189,NNX12AE43G,RICE UNIVERSITY,HQ,MODELING BROADBAND VARIABILITY OF BLAZARS WITH TIME-DEPENDENT MULTI-ZONE RADIATIVE TRANSGER SIMULATIONS,ASTROPHYSICS DATA ANALYSIS,GIOVANNI FOSSATI,DOUGLAS M HUDGINS,12/13/2013,6/1/2012,5/31/2015,Approved/ Awarded,Distribution
4200463143,NNX12AE44G S01,UNIVERSITY OF SOUTHERN CALIFORNIA,HQ,ACCRETION STRUCTURES IN ALGOL-TYPE INTERACTING BINARY SYSTEMS,ASTROPHYSICS DATA ANALYSIS,GERALDINE PETERS,DOUGLAS M HUDGINS,1/25/2013,1/19/2012,1/18/2015,Awarded,Distribution
4200466797,NNX12AE47G,ARIZONA STATE UNIVERSITY,HQ,MAGELLANIC CLUES TO SPATIALLY-RESOLVED ECTINCTION CORRECTIONS FOR DISTANT GALAXIES IN THE HST/JWST ERA,ASTROPHYSICS DATA ANALYSIS,Rolf Jansen,DOUGLAS M HUDGINS,4/4/2013,4/1/2012,3/31/2018,Approved/ Awarded,Distribution
4200467496,NNX12AE54G S01,CARNEGIE MELLON UNIVERSITY,HQ,OZONE-ALKENE REACTIONS: PRESSURE AND TEMPERATURE DEPENDENCE OF REACTIVE INTERMEDIATE STABILIZATION RADICAL PRODUCTION AND SECONDARY ORGANIC AEROSOL FORMATION,ATMOSPHERIC COMPOSITION: LABORATORY RESEARCH,NEIL DONAHUE,ALEXANDER A PSZENNY,3/12/2013,3/15/2012,3/14/2015,Awarded,Distribution
4200465594,NNX12AE55G S01,INDIANA UNIVERSITY,HQ,LABORATORY MEASUREMENTS OF ATMOSHERIC PEROXY RADICAL REACTIONS,ATMOSPHERIC COMPOSITION: LABORATORY RESEARCH,PHILIP STEVENS,JASSIM A AL-SAADI,2/14/2013,1/20/2012,1/19/2015,Awarded,Distribution
4200463492,NNX12AE64G S01,CARNEGIE INSTITUTE,HQ,SOLAR QUEST: EXPLORATION OF THE SUN-EARTH SYSTEM,OPPERTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,JOHN RADZILOWICZ,JAMES C LOCHNER,1/31/2013,1/18/2012,1/17/2015,Awarded,Distribution
4200486208,NNX12AE64G S02,CARNEGIE INSTITUTE,HQ,SOLAR QUEST: EXPLORATION OF THE SUN-EARTH SYSTEM,OPPERTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,JOHN RADZILOWICZ,THERESE ANN KUCERA,8/14/2013,1/18/2012,1/17/2015,Awarded,Distribution
4200494222,NNX12AE64G S03,CARNEGIE INSTITUTE,HQ,SOLAR QUEST: EXPLORATION OF THE SUN-EARTH SYSTEM,OPPERTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,JOHN RADZILOWICZ,THERESE A KUCERA,11/1/2013,1/18/2012,1/17/2015,Awarded,Distribution
(N/A),NNX12AE64G S04,CARNEGIE INSTITUTE,HQ,SOLAR QUEST: EXPLORATION OF THE SUN-EARTH SYSTEM,OPPERTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,JESSICA LAUSCH,THERESE A KUCERA,12/3/2013,1/18/2012,1/17/2015,Awarded,Distribution
4200469533,NNX12AE70G S02,UNIVERSITY OF HAWAII,HQ,COSMIC FLOWS WITH WISE,ASTROPHYSICS DATA ANALYSIS,RICHARD B TULLY,DOUGLAS M HUDGINS,3/22/2013,1/18/2012,1/17/2015,Awarded,Distribution
(N/A),NNX12AE71G S02,UNIVESITY OF CALIFORNIA - BERKELEY,HQ,THE POPULATIONS OF HARD X-RAY SOURCES IN OUR GALAXY,ASTROPHYSICS DATA ANALYSIS,JOHN TOMSICK,DOUGLAS M HUDGINS,11/15/2013,1/20/2012,1/19/2015,Awarded,Distribution
4200469700,NNX12AE80G S04,JOHNS HOPKINS UNIVERSITY,HQ,ARE SATURN TORI VARIABLE?,OUTER PLANETS RESEARCH,HOWARD SMITH,TERRY A HURFORD,3/28/2013,4/1/2012,3/31/2015,Work In Progress,Receiving
4200495936,NNX12AE89G,SMITHSONIAN ASTROPHYSCIAL OBSERVATORY,HQ,MINOR PLANET CENTER OPERATIONS,NEAR EARTH OBJECT OBSERVATIONS,TIMOTHY SPAHR,Lindley Johnson,11/25/2013,2/14/2012,2/13/2017,Approved/ Awarded,Distribution
4200462679,NNX12AF02G S04,Wright State University,HQ,AEROSPACE MEDICINE TRAINING IN THE ERA OF EXPANDING HUMAN SPACE FLIGHTS BEYOND THE INERNATIONAL SPACE STATION (ISS) AND LOW EARTH ORBIT (LEO),NON-COMPETITIVE,FARHAD SAHIAR,MARC A SHEPANEK,2/22/2013,2/8/2012,9/30/2016,Work In Progress,Receiving
4200470011,NNX12AF02G S05,Wright State University,HQ,AEROSPACE MEDICINE TRAINING IN THE ERA OF EXPANDING HUMAN SPACE FLIGHTS BEYOND THE INERNATIONAL SPACE STATION (ISS) AND LOW EARTH ORBIT (LEO),NON-COMPETITIVE,FARHAD SAHIAR,MARC A SHEPANEK,3/27/2013,2/8/2012,9/30/2016,Work In Progress,Receiving
(N/A),NNX12AF02G S06,Wright State University,HQ,AEROSPACE MEDICINE TRAINING IN THE ERA OF EXPANDING HUMAN SPACE FLIGHTS BEYOND THE INERNATIONAL SPACE STATION (ISS) AND LOW EARTH ORBIT (LEO),NON-COMPETITIVE,DEAN OLSON,MARC A SHEPANEK,5/1/2013,2/8/2012,9/30/2016,Work In Progress,Receiving
4200479647,NNX12AF02G S07,Wright State University,HQ,AEROSPACE MEDICINE TRAINING IN THE ERA OF EXPANDING HUMAN SPACE FLIGHTS BEYOND THE INERNATIONAL SPACE STATION (ISS) AND LOW EARTH ORBIT (LEO),NON-COMPETITIVE,DEAN OLSON,MARC A SHEPANEK,6/26/2013,2/8/2012,9/30/2016,Work In Progress,Receiving
4200488637,NNX12AF02G S08,Wright State University,HQ,AEROSPACE MEDICINE TRAINING IN THE ERA OF EXPANDING HUMAN SPACE FLIGHTS BEYOND THE INERNATIONAL SPACE STATION (ISS) AND LOW EARTH ORBIT (LEO),NON-COMPETITIVE,DEAN OLSON,MARC A SHEPANEK,8/23/2013,2/8/2012,9/30/2016,Work In Progress,Receiving
(N/A),NNX12AF05G,PENNSYLVANIA STATE UNIVERSITY,HQ,SEACIONS AND NATIVE DURING THE 2012 ASIAN MONSOON: A STRATEGIC APPROACH TO DETERMINING CONVECTIVE IMPACTS ON TROPOSPHERIC OZONE AND TTL GRAVITY WAVES,"ATMOSPERIC COMPOSITION: SOUTHEAST ASIA COMPOSITION, CLOUD, CLIMATE COUPLING REGIONAL STUDY",GEORGE S YOUNG,ALEXANDER A PSZENNY,4/29/2013,2/15/2012,2/14/2016,Approved/ Awarded,Distribution
4200476894,NNX12AF05G S02,Pennsylvania State University,HQ,SEACIONS AND NATIVE DURING THE 2012 ASIAN MONSOON: A STRATEGIC APPROACH TO DETERMINING CONVECTIVE IMPACTS ON TROPOSPHERIC OZONE AND TTL GRAVITY WAVES,"ATMOSPERIC COMPOSITION: SOUTHEAST ASIA COMPOSITION, CLOUD, CLIMATE COUPLING REGIONAL STUDY",GEORGE S YOUNG,ALEXANDER A PSZENNY,6/6/2013,2/15/2012,2/14/2015,Work In Progress,Receiving
4200475540,NNX12AF14G S02,NORTHWEST RESEARCH ASSOCIATES,HQ,THE UPPER TROPOSHERE/LOWER STRATOSPHERE IN THE CLIMATE SYSTEMS: TRANSPORT AND DYNAMICS IN THE EXTRATROPICS FROM AURA AND COMPLEMENTARY DATASETS,ATMOSPHERIC COMPSITION: AURO SCIENCE TEAM,GLORIA L. MANNEY,KENNETH W JUCKS,5/30/2013,4/15/2012,4/14/2014,Awarded,Distribution
4200463293,NNX12AF17A S02,"NEW MEDIA STUDIO, INC.",HQ,NASA SCIENCE ON DRUPAL CENTRAL,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,BRUCE CARON,MARTHA E MAIDEN,1/22/2013,4/2/2012,4/1/2014,Awarded,Distribution
4200495267,NNX12AF17A S03,"NEW MEDIA STUDIO, INC.",HQ,NASA SCIENCE ON DRUPAL CENTRAL,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,BRUCE CARON,MARTHA E MAIDEN,11/18/2013,4/2/2012,4/1/2014,Awarded,Distribution
4200473633,NNX12AF18A S02,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,NASA SCIENCE ON DRUPAL CENTRAL,ADVANCING COLLABORATVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,RAHUL RAMACHANDRAN,MARTHA E MAIDEN,4/29/2013,4/2/2012,4/1/2014,Awarded,Distribution
4200481514,NNX12AF20G S01,UNIVERSITY OF COLORADO - BOULDER,HQ,GEOLOGICAL AND BIOLOGICAL DIVERSITY OF BASALTIC ACID-SULFATE SYSTEMS ON EARTH WITH APPLICATION TO THE HABITABILITY OF EARLY MARS,FELLOWSHIPS FOR EARLY CAREER RESEARCHERS,BRIAN HYNEK,MARY A VOYTEK,7/5/2013,4/1/2012,3/31/2015,Awarded,Distribution
4200481499,NNX12AF20G S02,UNIVERSITY OF COLORADO - BOULDER,HQ,GEOLOGICAL AND BIOLOGICAL DIVERSITY OF BASALTIC ACID-SULFATE SYSTEMS ON EARTH WITH APPLICATION TO THE HABITABILITY OF EARLY MARS,FELLOWSHIPS FOR EARLY CAREER RESEARCHERS,BRIAN HYNEK,MARY A VOYTEK,8/12/2013,4/1/2012,3/31/2015,Awarded,Distribution
4200492210,NNX12AF20G S03,UNIVERSITY OF COLORADO - BOULDER,HQ,GEOLOGICAL AND BIOLOGICAL DIVERSITY OF BASALTIC ACID-SULFATE SYSTEMS ON EARTH WITH APPLICATION TO THE HABITABILITY OF EARLY MARS,FELLOWSHIPS FOR EARLY CAREER RESEARCHERS,BRIAN HYNEK,MARY A VOYTEK,9/23/2013,4/1/2012,3/31/2015,Awarded,Distribution
4200496074,NNX12AF20G S04,UNIVERSITY OF COLORADO - BOULDER,HQ,GEOLOGICAL AND BIOLOGICAL DIVERSITY OF BASALTIC ACID-SULFATE SYSTEMS ON EARTH WITH APPLICATION TO THE HABITABILITY OF EARLY MARS,FELLOWSHIPS FOR EARLY CAREER RESEARCHERS,BRIAN HYNEK,MARY A VOYTEK,11/20/2013,4/1/2012,3/31/2015,Awarded,Distribution
4200462068,NNX12AF21G S01,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,DEVELOPMENT OF FABRICATION PROCESS FOR CRITICAL-ANGLE X-RAY TRANSMISSION GRATINGS,STRATEGIC ASTROPHYSICS TECHNOLOGY,MARK SCHATTENBURG,WILTON T SANDERS,1/11/2013,1/27/2012,1/26/2014,Awarded,Distribution
4200462068,NNX12AF21G S02,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,DEVELOPMENT OF FABRICATION PROCESS FOR CRITICAL-ANGLE X-RAY TRANSMISSION GRATINGS,STRATEGIC ASTROPHYSICS TECHNOLOGY,MARK SCHATTENBURG,WILTON T SANDERS,4/3/2013,1/27/2012,1/26/2014,Awarded,Distribution
(N/A),NNX12AF21G S03,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,DEVELOPMENT OF FABRICATION PROCESS FOR CRITICAL-ANGLE X-RAY TRANSMISSION GRATINGS,STRATEGIC ASTROPHYSICS TECHNOLOGY,MARK SCHATTENBURG,WILTON T SANDERS,12/17/2013,1/27/2012,1/26/2015,Awarded,Distribution
4200477117,NNX12AF22G S01,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,DIRECTLY-DEPOSITED BLOCKING FILTERS FOR IMAGING X-RAY DETECTORS: TECHNOLOGY DEVELOPMENT FOR THE INTERNATIONAL X-RAY OBSERVATORY,STRATEGIC ASTROPHYSICS TECHNOLOGY,MARSHALL BAUTZ,WILTON T SANDERS,5/29/2013,7/1/2012,6/30/2014,Awarded,Distribution
4200462069,NNX12AF23G S01,UNIVERSITY OF IOWA,HQ,OFF-PLANE GRATING ARRAYS FOR FURTURE MISSIONS,STRATEGIC ASTROPHYSICS TECHNOLOGY,RANDALL MCENTAFFER,WILTON T SANDERS,1/11/2013,1/30/2012,1/29/2014,Awarded,Distribution
4200470737,NNX12AF23G S02,UNIVERSITY OF IOWA,HQ,OFF-PLANE GRATING ARRAYS FOR FURTURE MISSIONS,STRATEGIC ASTROPHYSICS TECHNOLOGY,RANDALL MCENTAFFER,WILTON T SANDERS,4/3/2013,1/30/2012,1/29/2014,Awarded,Distribution
4200466479,NNX12AF24G S07,UNIVERSITIES SPACE RESEARCH ASSOCIATION,HQ,ARECIBO RADAR OBSERVATIONS OF NEOS AND OTHER SOLAR SYSTEM BODIES,NEAR EARTH OBJECT OBSERVATIONS (NEOO),MICHAEL C. NOLAN,LINDLEY N JOHNSON,3/28/2013,10/1/2011,9/30/2016,Work In Progress,Funding |
4200495937,NNX12AF24G S08,UNIVERSITIES SPACE RESEARCH ASSOCIATION,HQ,ARECIBO RADAR OBSERVATIONS OF NEOS AND OTHER SOLAR SYSTEM BODIES,NEAR EARTH OBJECT OBSERVATIONS (NEOO),MICHAEL C. NOLAN,LINDLEY N JOHNSON,11/21/2013,10/1/2011,9/30/2016,Work In Progress,Funding |
4200470738,NNX12AF25G,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,DEVELOPMENT OF MODERATE ANGULAR RESOLUTION FULL SHELL ELECTROPATED METAL GRAZING INCIDENCE X-RAY OPTICS,STRATEGIC ASTROPHYSICS TECHNOLOGY,PAUL REID,WILTON T SANDERS,4/3/2013,1/30/2012,1/29/2016,Approved/ Awarded,Distribution
(N/A),NNX12AF25G S03,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,DEVELOPMENT OF MODERATE ANGULAR RESOLUTION FULL SHELL ELECTROPATED METAL GRAZING INCIDENCE X-RAY OPTICS,STRATEGIC ASTROPHYSICS TECHNOLOGY,PAUL REID,WILTON T SANDERS,11/20/2013,1/30/2012,1/29/2015,Work In Progress,Receiving
4200468074,NNX12AF26G,PLANETARY SCIENCE INSTITUTE,HQ,QUANTITATIVE ANALYSIS OF GENESIS CONTAMINANTS,LABORATORY ANALYSIS OF RETURNED SAMPLES,KIMBERLY R KUHLMAN,JEFFREY N GROSSMAN,3/13/2013,1/31/2012,1/30/2016,Approved/ Awarded,Distribution
4200468321,NNX12AF28G S01,AMEICAN MUSEUM OF NATURAL HISTORY,HQ,"MICROSCOPY AND X-RAY FLUORESCENCE MAPPING OF COMET SAMPLE TRACKS: GRAIN LOCATION, HISTORY AND ORIGINAL PROPERTIES BY REVERSE MODELING",LABORATORY ANALYSIS OF RETURNED SAMPLES,DENTON EBEL,JEFFREY N GROSSMAN,3/15/2013,2/1/2012,1/31/2015,Awarded,Distribution
4200465111,NNX12AF28G S02,AMEICAN MUSEUM OF NATURAL HISTORY,HQ,"MICROSCOPY AND X-RAY FLUORESCENCE MAPPING OF COMET SAMPLE TRACKS: GRAIN LOCATION, HISTORY AND ORIGINAL PROPERTIES BY REVERSE MODELING",LABORATORY ANALYSIS OF RETURNED SAMPLES,DENTON EBEL,JEFFREY N GROSSMAN,3/21/2013,2/1/2012,1/31/2015,Awarded,Distribution
4200473230,NNX12AF30G S02,VIRGINIA POLYTECHNIC INSTITUTE & STATE U,HQ,DEVELOPMENT OF A ROBUST LOW-POWER PRESSURE TRANSDUCER FOR THERMOSPHERIC APPLICATIONS (VA TECH),HELIOPHYSICS RESEARCH: GEOSPACE SCIENCE,GREGORY EARLE,RAMONA L. KESSEL,4/29/2013,6/1/2012,5/31/2015,Work In Progress,Distribution
4200469423/ 1,NNX12AF32G S01,UNIVERSITY OF ILLINOIS,HQ,USING CMIP5 RESULTS IN CLIMATE ANALYSES FOR THE UNITED STATES,NON-COMPETITIVE,DONALD J WUEBBLES,JACK A KAYE,3/25/2013,2/1/2012,1/31/2014,Awarded,Distribution
4200488070,NNX12AF33G S01,COLUMBIA UNIVERSITY,HQ,"MODELING GRAVITY FIELD AND EARTH DEFORMATION FROM MONSOONAL FLOODING IN BRAHMAPUTRA DELTA AND GANGETIC PLAIN USING HYDROGRAPHIC, GRACE AND GPS DATA",RECOMPETITION OF THE GRACE SCIENCE TEAM,MICHAEL STECKLER,LUCIA S TSAOUSSI,8/22/2013,2/7/2012,2/6/2015,Awarded,Distribution
4200497396,NNX12AF34G,COLUMBIA UNIVERSITY,HQ,RIGOROUS COMBINATION OF GRACE AND OTHER DATA TYPES FOR SIMULTANEOUS ESTIMATION OF TEMPORALLY AND SPATIALLY VARIABLE MELTING AND GLACIAL ISOSTATIC ADJUSTMENT,RECOMPETITION OF THE GRACE SCIENCE TEAM,JAMES DAVIS,LUCIA TSAOUSSI,12/5/2013,2/7/2012,2/6/2017,Approved/ Awarded,Distribution
(N/A),NNX12AF38G S01,SYRACUSE UNIVERSITY,HQ,"INVESTIGATION OF H2 FORMATION ON ANALOGUES OF DUST GRAINS IN KEY SIMULATED ISM ENVIRNMENTS (PDR'S, XDRs,SHOCKED REGIONS, Pne)",ASTROPHYSICS RESEARCH AND ANALYSIS,GIANFRANCO VIDALI,LARRY D PETRO,2/12/2013,2/7/2012,8/30/2013,Awarded,Distribution
(N/A),NNX12AF39G S02,UNIVERSITY OF ROCHESTER,HQ,DEVELOPMENT OF LONG-WAVE HgCdTe ARRAYS FOR NEOCam AND OTHER FUTURE SPACE MISSIONS,ASTROPHYSICS RESEARCH AND ANALYSIS,JUDITH PIPHER,LARRY D PETRO,9/18/2013,2/7/2012,2/6/2015,Awarded,Distribution
4200470576,NNX12AF40G S01,Washington University (St. Louis),HQ,IDENTIFICATION AND ANALYSIS OF IMPACT CRATERS FROM THE STARDUST INTERSTELLAR COLLECTOR TRAY,LABORATORY ANALYSIS OF RETURNED SAMPLES,CHRISTINE FLOSS,JEFFREY N GROSSMAN,3/28/2013,4/1/2012,3/31/2017,Work In Progress,Receiving
4200470406,NNX12AF42G S02,UNIVERSITY OF GEORGIA - ATHENS,HQ,THE NONEQUILIBRIUM UNIVERSE: MOLECULAR COLLISIONAL EXCITATION AND POTENTIAL ENERGY SURFACES FOR IR/SUBMM ASTRONOMY,ASTROPHYSICS RESEARCH AND ANALYSIS,PHILLIP STANCIL,LARRY D PETRO,4/18/2013,2/7/2012,2/6/2016,Awarded,Distribution
(N/A),NNX12AF42G S03,UNIVERSITY OF GEORGIA - ATHENS,HQ,THE NONEQUILIBRIUM UNIVERSE: MOLECULAR COLLISIONAL EXCITATION AND POTENTIAL ENERGY SURFACES FOR IR/SUBMM ASTRONOMY,ASTROPHYSICS RESEARCH AND ANALYSIS,PHILLIP STANCIL,ERIC V TOLLESTRUP,12/13/2013,2/7/2012,2/6/2016,Awarded,Distribution
4200463229,NNX12AF44G S01,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,HQ,ATOMDB: EXPANDING AN ACCESSIBLE AND ACCURATE ATOMIC DATABASE FOR X-RAY ASTRONOMY,ASTROPHYSICS DATA ANALYSIS,RANDALL K SMITH,DOUGLAS M HUDGINS,1/22/2013,2/7/2012,2/6/2015,Awarded,Distribution
4200462408,NNX12AF45A S03,"UNIVERSITY OF KANSAS CENTER FOR RESEARCH, INC.",HQ,"EARTH, LIFE AND SEMANTIC WEB (ELSe WEB): AN EARTH OBSERVATION-DRIVEN, SEMANTIC WEB SYSTEM FOR COMPUTATIONAL MODELING OF THE IMPACT OF CHANGING CLIMATE ON EXOSYSTEMS AND HUMAN/ENVIRONMENTAL HEALTH SYSTEMS",ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,JAMES H BEACH,MARTHA E MAIDEN,1/14/2013,2/7/2012,2/6/2014,Awarded,Distribution
4200476904,NNX12AF45A S04,"UNIVERSITY OF KANSAS CENTER FOR RESEARCH, INC.",HQ,"EARTH, LIFE AND SEMANTIC WEB (ELSe WEB): AN EARTH OBSERVATION-DRIVEN, SEMANTIC WEB SYSTEM FOR COMPUTATIONAL MODELING OF THE IMPACT OF CHANGING CLIMATE ON EXOSYSTEMS AND HUMAN/ENVIRONMENTAL HEALTH SYSTEMS",ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,JAMES H BEACH,MARTHA E MAIDEN,6/3/2013,2/7/2012,8/6/2014,Awarded,Distribution
4200464959,NNX12AF48A S01,UNIVERSITY OF CALIFORNIA - IRVINE,HQ,SIMPLIFYING AND ACCELERATING MODEL EVALUATION BY NASA SATELLITE DATA,(N/A),CHARLIE ZENDER,MARTHA E MAIDEN,2/20/2013,2/8/2012,2/7/2014,Awarded,Distribution
4200462407,NNX12AF49A S01,UNIVERSITY OF TEXAS - EL PASO,HQ,"EARTH, LIFE AND SEMANTIC WEB (ELSe WEB): AN EARTH OBSERVATION-DRIVEN, SEMANTIC WEB SYSTEM FOR COMPUTATIONAL MODELING OF THE IMPACT OF CHANGING CLIMATE ON EXOSYSTEMS AND HUMAN/ENVIRNMENTAL HEALTH SYSTEMS",ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,DEANA PENNINGTON,MARTHA E MAIDEN,1/10/2013,2/7/2012,2/6/2014,Awarded,Distribution
(N/A),NNX12AF49A S02,UNIVERSITY OF TEXAS - EL PASO,HQ,"EARTH, LIFE AND SEMANTIC WEB (ELSe WEB): AN EARTH OBSERVATION-DRIVEN, SEMANTIC WEB SYSTEM FOR COMPUTATIONAL MODELING OF THE IMPACT OF CHANGING CLIMATE ON EXOSYSTEMS AND HUMAN/ENVIRNMENTAL HEALTH SYSTEMS",ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,DEANA PENNINGTON,MARTHA E MAIDEN,6/6/2013,2/7/2012,8/6/2014,Awarded,Distribution
4200464895,NNX12AF50A S01,"WYLE INFORMATION SYSTEMS, LLC",HQ,BRIDGING THE DIGITAL DIVIDE BETWEEN DIGITAL DIVIDE BETWEEN DISCRETE AND CONTINUOUS SPACE-TIME ARRAY DATA TO ENHANCE THE ACCESSIBILITY TO THE USABILITY OF NASA EARTH SCIENCES DATA FOR THE HYDROLOGICAL COMMUNITY,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,WILLIAM TENG,MARTHA E MAIDEN,5/7/2013,6/1/2012,5/7/2013,Awarded,Distribution
4200474817,NNX12AF50A S02,"WYLE INFORMATION SYSTEMS, LLC",HQ,BRIDGING THE DIGITAL DIVIDE BETWEEN DIGITAL DIVIDE BETWEEN DISCRETE AND CONTINUOUS SPACE-TIME ARRAY DATA TO ENHANCE THE ACCESSIBILITY TO THE USABILITY OF NASA EARTH SCIENCES DATA FOR THE HYDROLOGICAL COMMUNITY,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,WILLIAM TENG,MARTHA E MAIDEN,7/29/2013,6/1/2012,7/29/2013,Awarded,Distribution
4200464896,NNX12AF51A S02,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,CURATED DATE ALBUMS FOR EARTH SCIENCE CASE STUDIES,ADVANCING COLLAGORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,RAHUL RAMACHANDRAN,MARTHA E MAIDEN,2/7/2013,3/1/2012,2/28/2014,Awarded,Distribution
4200475552,NNX12AF51A S03,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,CURATED DATE ALBUMS FOR EARTH SCIENCE CASE STUDIES,ADVANCING COLLAGORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,RAHUL RAMACHANDRAN,MARTHA E MAIDEN,5/15/2013,3/1/2012,2/28/2014,Awarded,Distribution
(N/A),NNX12AF52A S01,UNIVERSITY OF NEW MEXICO,HQ,EARTH LIFE AND SEMANTIC WEB (ELSeWEB): AN EARTH OBSERVATION- DRIVEN SEMANTIC WEB SYSTEM FOR COMPUTATIONAL MODELING OF THE IMPACT OF CHANGING CLIMATE ON ECOSYSTEM AND HUMAN/ENVIRNMENTAL HEALTH SYSTEMS,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,KARL BENEDICT,MARTHA E MAIDEN,5/16/2013,5/1/2012,8/30/2014,Awarded,Distribution
4200476903,NNX12AF52A S02,UNIVERSITY OF NEW MEXICO,HQ,EARTH LIFE AND SEMANTIC WEB (ELSeWEB): AN EARTH OBSERVATION- DRIVEN SEMANTIC WEB SYSTEM FOR COMPUTATIONAL MODELING OF THE IMPACT OF CHANGING CLIMATE ON ECOSYSTEM AND HUMAN/ENVIRNMENTAL HEALTH SYSTEMS,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,KARL BENEDICT,STEPHEN BERRICK,5/28/2013,5/1/2012,8/30/2014,Awarded,Distribution
4200462409,NNX12AF53A S02,UNIVESITY OF TEXAS - AUSTIN,HQ,BRIDGING THE DIGITAL DIVIDE BETWEEN DIGITAL DIVIDE BETWEEN DISCRETE AND CONTINUOUS SPACE-TIME ARRAY DATA TO ENHANCE THE ACCESSIBILITY TO THE USABILITY OF NASA EARTH SCIENCES DATA FOR THE HYDROLOGICAL COMMUNITY,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,DAVID MAIDMENT,MARTHA E MAIDEN,1/11/2013,6/1/2012,5/31/2014,Awarded,Distribution
4200475566,NNX12AF53A S03,UNIVERSITY OF TEXAS - AUSTIN,HQ,BRIDGING THE DIGITAL DIVIDE BETWEEN DIGITAL DIVIDE BETWEEN DISCRETE AND CONTINUOUS SPACE-TIME ARRAY DATA TO ENHANCE THE ACCESSIBILITY TO THE USABILITY OF NASA EARTH SCIENCES DATA FOR THE HYDROLOGICAL COMMUNITY,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH SYSTEM SCIENCE,DAVID MAIDMENT,MARTHA E MAIDEN,5/16/2013,6/1/2012,5/31/2014,Awarded,Distribution
