Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200423024,NNX11AH49G S01,"UNIVERSITY OF FLORIDA, GAINSVILLE",HQ,SYSTEMATIC TESTS OF TDI AND THE FIBER LINK FOR LISA,ASTROPHYSICS RESEARCH AND ANALYSIS,GUIDO MUELLER,W. VERNON JONES,3/2/2012,4/15/2011,4/14/2013,Awarded,Distribution
4200436303,NNX11AH50G S01,UNIVERSITY OF MICHIGAN,HQ,DETERMINING WATER PRODUCTION RATES WITH SOHO/SWAN OBSERVATIONS OF COMETARY HYDROGEN,PLANETARY ASTRONOMY,MICHAEL R COMBI,PHILIPPE CRANE,5/30/2012,8/1/2011,7/31/2014,Awarded,Distribution
4200440897,NNX11AH50G S02,UNIVERSITY OF MICHIGAN,HQ,DETERMINING WATER PRODUCTION RATES WITH SOHO/SWAN OBSERVATIONS OF COMETARY HYDROGEN,PLANETARY ASTRONOMY,MICHAEL R COMBI,KELLY E FAST,6/26/2012,8/1/2011,7/31/2014,Awarded,Distribution
4200432851,NNX11AH53G S01,JOHNS HOPKINS UNIVERSITY,HQ,DEVELOPMENT OF A DETECTION AND EARLY WARNING SYSTEM FOR MALARIA RISK IN THE AMAZON,EARTH SCIENCE APPLICATIONS FEASIBILITY STUDIES: PUBLIC HEALTH,BENJAMIN F. ZAITCHIK,JOHN A HAYNES,6/6/2012,5/13/2011,11/12/2012,Awarded,Distribution
(N/A),NNX11AH53G S02,JOHNS HOPKINS UNIVERSITY,HQ,DEVELOPMENT OF A DETECTION AND EARLY WARNING SYSTEM FOR MALARIA RISK IN THE AMAZON,EARTH SCIENCE APPLICATIONS FEASIBILITY STUDIES: PUBLIC HEALTH,BENJAMIN F. ZAITCHIK,JOHN A HAYNES,9/6/2012,5/13/2011,11/12/2013,Awarded,Distribution
4200452865,NNX11AH54G S02,Indiana University,HQ,ASSESSING NI ISOTOPE FRACTIONATION DURING ABIOTIC PROCESSES,ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY,LAURA WASYLENKI,MICHAEL NEW,9/24/2012,4/13/2011,4/12/2014,Work In Progress,Receiving
4200427903,NNX11AH55G S01,"UNIVERSITY OF MICHIGAN, ANN ARBOR",HQ,"UNDERSTANDING OF THE BAND-BY-BAND LONGWAVE RADIATION BUDGETS AND CLOUD RADIATIVE FORCINGS (CRFs): A SYNERGISTIC APPROACH WITH CERES, AIRS, AND GCM SIMULATIONS",SCIENCE OF TERRA AND AQUA,XIANGLEI HUANG,RICHARD S. ECKMAN,4/9/2012,4/13/2011,4/12/2014,Awarded,Distribution
4200431799,NNX11AH57G S01,"COLORADO STATE UNIVERSITY, DEPT. OF ATMOSPHERIC SCIENCES",GSFC,PRODUCING AND MONITORING INTERCALIBRATED RADIOMETER DATA,UNSOLICITED,CHRISTIAN KUMMEROW,ERICH STOCKER,5/3/2012,5/1/2011,4/30/2015,Awarded,Distribution
4200428185,NNX11AH58A S06,SETI INSTITUTE,ARC,PLANETARY PROTECTION: ANALYSIS OF IMPLEMENTATION & SOCIETAL CONCERNS FOR SOLAR SYSTEM MISSIONS,UNSOLICITED,MARGARET RACE,"MARK FONDA,",4/16/2012,4/13/2011,4/12/2015,Work In Progress,Receiving
4200451941/ 4200451952,NNX11AH58A S07,SETI INSTITUTE,ARC,PLANETARY PROTECTION: ANALYSIS OF IMPLEMENTATION & SOCIETAL CONCERNS FOR SOLAR SYSTEM MISSIONS,UNSOLICITED,MARGARET RACE,MARK L FONDA,9/26/2012,4/13/2011,4/12/2015,Work In Progress,Receiving
4200425663,NNX11AH60G S02,PLANETARY SCIENCE INSTITUTE,HQ,GEOLOGIC INVESTIGATION OF INTERIOR LAYERED DEPOSITS IN HEBES CHASMA AND NOCTIS LABYRINTHUS,MARS DATA ANALYSIS,CATHERINE M WEITZ,MITCHELL D SCHULTE,3/9/2012,4/12/2011,4/11/2014,Awarded,Distribution
4200433665,NNX11AH61G S01,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",HQ,ICE VOLUME CHANGES AND DYNAMICS OF MARINE ICE SHEET MARGINS: SCIENTIFIC ANALYSIS OF HIGH RESOLUTION SATELLITE DATA FROM GREENLAND AND ANTARCTIC PENINSULA,SCIENCE OF TERRA AND AQUA,"SLAWEK M. TULACZYK,",JARED K. ENTIN,5/8/2012,4/14/2011,4/13/2014,Awarded,Distribution
4200425600,NNX11AH62G S01,"UNIVERSITY OF WISCONSIN, MADISON",HQ,"CLOUD DETECTION, CLOUD TOP PROPERTIES, AND ATMOSPHERIC PROFILES FROM MODIS OBSERVATIONS",SCIENCE OF TERRA AND AQUA,STEVEN A ACKERMAN,RICHARD S ECKMAN,3/9/2012,4/14/2011,4/13/2014,Awarded,Distribution
4200427718,NNX11AH63G S01,"UNIVERSITY OF WISCONSIN, MADISON",HQ,INTERNATIONAL MODIS/AIRS PROCESSING PACKAGE (IMAPP) MAINTENANCE AND DEVELOPMENT OF REAL-TIME APPLICATIONS AND OPERATIONAL USAGE OF TERRA AND AQUA DIRECT BROADCAST PRODUCTS,SCIENCE OF TERRA AND AQUA,HL HUANG,RICHARD ECKMAN,4/3/2012,4/14/2011,4/13/2014,Awarded,Distribution
4200417674,NNX11AH64G S03,UNIVERSITY OF CALIFORNIA - BERKELEY,HQ,"MAGNETIC RECONNECTION, PARTICLE ENERGIZATION, AND PLASMA HEATING IN A GLOBAL KINETIC MODEL",LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY (TR&T) PROGRAM,PAVEL TRAVNICEK,MADHULIKA GUHATHAKURTA,6/1/2012,5/19/2011,11/18/2013,Work In Progress,Receiving
4200428750,NNX11AH65G S02,BALL AEROSPACE & TECHNOLOGIES CORPORATION,HQ,NO LONGER LOST IN THE GLARE: DETECTING PLANETS HIDDEN BY STARLIGHT,SUPPLEMENTAL OUTREACH AWARDS FOR ROSES INVESTIGATORS,STEVE KENDRICK,SHEPHANIE ANN STOCKMAN,4/6/2012,4/13/2011,4/12/2014,Awarded,Distribution
4200442618,NNX11AH65G S03,BALL AEROSPACE & TECHNOLOGIES CORPORATION,HQ,NO LONGER LOST IN THE GLARE: DETECTING PLANETS HIDDEN BY STARLIGHT,SUPPLEMENTAL OUTREACH AWARDS FOR ROSES INVESTIGATORS,STEVE KENDRICK,DOUGLAS M. HUDGINS,7/13/2012,4/13/2011,4/12/2014,Awarded,Distribution
4200425601,NNX11AH66G S01,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,"ASSESSING AEROSOL INTERCONTINENTAL TRANSPORT AND ITS CLIMATE IMPACTS THROUGH AN INTEGRATED ANALYSIS OF TERRA, AQUA AND OTHER A-TRAIN MEASUREMENTS AND MODELS",SCIENCE OF TERRA AND AQUA,HONGBIN YU,RICHARD S ECKMAN,3/5/2012,4/15/2011,4/14/2014,Awarded,Distribution
4200421124,NNX11AH67G S02,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,USING LANDSAT GLOBAL LAND SURVEY DATA TO MEASURE AND MONITOR WORLDWIDE URBANIZATION,LAND-COVER/LAND-USE CHANGE,CHENGQUAN HUANG,GARIK GUTMAN,1/12/2012,4/15/2011,4/14/2014,Awarded,Distribution
4200437753,NNX11AH67G S03,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,USING LANDSAT GLOBAL LAND SURVEY DATA TO MEASURE AND MONITOR WORLDWIDE URBANIZATION,LAND-COVER/LAND-USE CHANGE,CHENGQUAN HUANG,GARIK GUTMAN,6/4/2012,4/15/2011,4/14/2014,Awarded,Distribution
4200414735,NNX11AH68G S01,YALE UNIVERSITY,HQ,UNITED STATES STREAM AND RIVER CO2 EVASION,CARBON CYCLE SCIENCE,PETER RAYMOND,PAULA BONTEMPI,1/13/2012,4/13/2011,4/12/2014,Awarded,Distribution
4200433656,NNX11AH68G S02,YALE UNIVERSITY,HQ,UNITED STATES STREAM AND RIVER CO2 EVASION,CARBON CYCLE SCIENCE,PETER RAYMOND,PAULA S BONTEMPI,5/13/2012,4/13/2011,4/12/2014,Awarded,Distribution
4200450925,NNX11AH68G S03,YALE UNIVERSITY,HQ,UNITED STATES STREAM AND RIVER CO2 EVASION,CARBON CYCLE SCIENCE,PETER RAYMOND,PAULA S BONTEMPI,9/13/2012,4/13/2011,4/12/2014,Awarded,Distribution
4200436739,NNX11AH69G S01,"UNIVERSITY OF MARYLAND, COLLEGE PARK",GSFC,LVIS: A TOPOGRAPHIC MAPPING CAPABILITY FOR ICEBRIDGE,ICEBRIDGE,MICHELLE A HOFTON,SCOTT B LUTHCKE,5/20/2012,4/8/2011,4/7/2014,Work In Progress,Receiving
4200450816,NNX11AH69G S02,"UNIVERSITY OF MARYLAND, COLLEGE PARK",GSFC,LVIS: A TOPOGRAPHIC MAPPING CAPABILITY FOR ICEBRIDGE,ICEBRIDGE,MICHELLE A HOFTON,SCOTT B LUTHCKE,9/15/2012,4/8/2011,4/7/2014,Work In Progress,Distribution
4200427408,NNX11AH70A S03,BAY AREA ENVIRONMENTAL RESEARCH INSTITUTE,ARC,DUST IN GALAXIES AS TRACER OF FEEDBACK PROCESSES FROM MASSIVE BLACK HOLES AND STAR FORMATION ACTIVITY,ASTROPHYSICS DATA ANALYSIS,ROBERT W. BERGSTROM,TEMI PASQUALE,4/11/2012,5/1/2011,4/30/2014,Awarded,Distribution
4200439700,NNX11AH70A S04,BAY AREA ENVIRONMENTAL RESEARCH INSTITUTE,ARC,DUST IN GALAXIES AS TRACER OF FEEDBACK PROCESSES FROM MASSIVE BLACK HOLES AND STAR FORMATION ACTIVITY,ASTROPHYSICS DATA ANALYSIS,ROBERT W. BERGSTROM,TEMI PASQUALE,6/21/2012,5/1/2011,4/30/2014,Awarded,Distribution
(N/A),NNX11AH73G SO1,GEORGIA INSTITUTE OF TECHNOLOGY,JSC,RESEARCH IN MULTIMODAL DISPLAYS FOR NASA APPLICATIONS,UNSOLICITED,BRUCE WALKER,GEORGE A SALAZAR,5/21/2012,5/1/2011,8/31/2012,Awarded,Distribution
(N/A),NNX11AH75G S01,JOHNS HOPKINS UNIVERSITY,HQ,THE 9TH LOW COST PLANETARY MISSIONSCONFERENCE,UNSOLICITED,RALPH MCNUTT,JAMES GREEN,1/5/2012,4/15/2011,7/31/2012,Awarded,Distribution
(N/A),NNX11AH75G S02,JOHNS HOPKINS UNIVERSITY,HQ,THE 9TH LOW COST PLANETARY MISSIONSCONFERENCE,UNSOLICITED,RALPH MCNUTT,JAMES GREEN,7/27/2012,4/15/2011,9/30/2012,Awarded,Distribution
4200423109,NNX11AH76G S01,DIXIE STATE COLLEGE,GSFC,GUVI EXTENDED MISSION INVESTIGATION,TIME EXTENDED MISSION,ANDREW CHRISTENSEN,RICHARD GOLDBERG,2/15/2012,4/1/2011,3/31/2014,Awarded,Distribution
(N/A),NNX11AH78G S01,GEORGE WASHINGTON UNIVERSITY,GSFC,PHASE-RESOLVED SPECTROSCOPY OF 2S 0921-630,SUZAKU GUEST OBSERVER - CYCLE 2,KALVIR DHUGA,ROBERT PETRE,5/12/2012,4/20/2011,10/31/2012,Awarded,Distribution
(N/A),NNX11AH78G S02,GEORGE WASHINGTON UNIVERSITY,GSFC,PHASE-RESOLVED SPECTROSCOPY OF 2S 0921-630,SUZAKU GUEST OBSERVER - CYCLE 2,KALVIR DHUGA,ROBERT PETRE,10/11/2012,4/20/2011,4/30/2013,Awarded,Distribution
4200430228,NNX11AH79G S01,SMITHSONIAN INSTITUTION,HQ,ASTRONOMY EDUCATION AND OUTREACH AT THE NATIONAL AIR AND SPACE MUSEUM,OPPORTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,"DAVID H. DEVORKIN,",JAMES C LOCHNER,5/18/2012,4/18/2011,4/17/2014,Work In Progress,Receiving
4200438398,NNX11AH79G S02,SMITHSONIAN INSTITUTION,HQ,ASTRONOMY EDUCATION AND OUTREACH AT THE NATIONAL AIR AND SPACE MUSEUM,OPPORTUNITIES IN EDUCATION AND PUBLIC OUTREACH FOR EARTH AND SPACE SCIENCE,"DAVID H. DEVORKIN,",JAMES C LOCHNER,6/12/2012,4/18/2011,4/17/2014,Work In Progress,Distribution
(N/A),NNX11AH84G S01,UNIVERSITY OF MINNESOTA,HQ,DUSTY LYMAN ALPHA EMITTERS AS SEEN BY SPITZER,ASTROPHYSICS DATA ANALYSIS PROGRAM (ADP),MARIA CLAUDIA SCARLATA,DOUGLAS HUDGINS,4/23/2012,5/4/2011,5/3/2013,Awarded,Distribution
4200428413,NNX11AH86G S03,ARIZONA STATE UNIVERSITY,HQ,A GLOBAL HIGH RESOLUTION FOSSIL FUEL CO0 INVENTORY BUILT FROM ASSILILATION OF IN SITU AND REMOTELY-SENSED DATASETS TO ADVANCE SATELLITE GRRENHOUSE GAS DECISION SUPPORT SYSTEMS,CARBON CYCLE SCIENCE,KEVIN R GURNEY,RICHARD S ECKMAN,4/11/2012,3/10/2011,3/9/2014,Awarded,Distribution
4200454507,NNX11AH86G S04,ARIZONA STATE UNIVERSITY,HQ,A GLOBAL HIGH RESOLUTION FOSSIL FUEL CO0 INVENTORY BUILT FROM ASSILILATION OF IN SITU AND REMOTELY-SENSED DATASETS TO ADVANCE SATELLITE GRRENHOUSE GAS DECISION SUPPORT SYSTEMS,CARBON CYCLE SCIENCE,KEVIN R GURNEY,RICHARD S ECKMAN,10/10/2012,3/10/2011,3/9/2014,Awarded,Distribution
4200437248,NNX11AH89G S01,"UNIVERSITY OF TEXAS, AUSTIN",HQ,THAT UN-CERTAIN THING: ESTIMATING BASAL GEOMETRY UNCERTAINTIES IMPORTANT TO PROJECTIONS OF THWAITES GLACIER DYNAMICS,CRYOSPHERIC SCIENCE,CHARLES JACKSON,THOMAS P. WAGNER,5/24/2012,4/29/2011,4/28/2014,Work In Progress,Distribution
4200429175,NNX11AH90G S03,University Corporation For Atmospheric Research - UCAR/NCAR,HQ,THE IMPACT OF SHORT LIVED HALOGEN SPECIES ON THE TROPOSHERE AND STRATOSPHERE,ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS,DOUGLAS KINNISON,RICHARD S ECKMAN,4/18/2012,4/29/2011,4/28/2014,Work In Progress,Receiving
4200454506,NNX11AH90G S04,University Corporation For Atmospheric Research - UCAR/NCAR,HQ,THE IMPACT OF SHORT LIVED HALOGEN SPECIES ON THE TROPOSHERE AND STRATOSPHERE,ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS,DOUGLAS KINNISON,RICHARD S ECKMAN,10/11/2012,4/29/2011,4/28/2014,Work In Progress,Package Processing
4200427910,NNX11AH91G S02,Brown University,HQ,"RATES AND DRIVERS OF LAND COVER CHANGE IN THE AGRICULTURAL FRONTIER OF MATO GROSSO, BRAZIL",LAND-COVER/LAND-USE CHANGE,JOHN MUSTARD,GEORGE G GUTMAN,4/11/2012,4/29/2011,4/28/2014,Work In Progress,Package Processing
4200417877,NNX11AH92A S02,UNIVERSITY OF HAWAII- HILO,KSC,LUNAR ANALOG FIELD DEMONSTRATIONS OF IN-SITU RESOURCE UTILIZATION & HUMAN ROBOTIC SYSTEMS,INNOVATIVE PARTNERSHIPS PROGRAM,JOHN C HAMILTON,JACQUELINE QUINN,2/15/2012,3/11/2011,12/31/2012,Awarded,Distribution
4200436330,NNX11AH92A S03,UNIVERSITY OF HAWAII- HILO,KSC,LUNAR ANALOG FIELD DEMONSTRATIONS OF IN-SITU RESOURCE UTILIZATION & HUMAN ROBOTIC SYSTEMS,INNOVATIVE PARTNERSHIPS PROGRAM,JOHN C HAMILTON,JACQUILINE QUINN,5/21/2012,3/3/2011,12/31/2012,Awarded,Distribution
4200452193,NNX11AH92A S04,UNIVERSITY OF HAWAII- HILO,KSC,LUNAR ANALOG FIELD DEMONSTRATIONS OF IN-SITU RESOURCE UTILIZATION & HUMAN ROBOTIC SYSTEMS,INNOVATIVE PARTNERSHIPS PROGRAM,JOHN C HAMILTON,JACQUELINE W. QUINN,9/14/2012,3/3/2011,12/31/2012,Awarded,Distribution
(N/A),NNX11AH92A S05,UNIVERSITY OF HAWAII- HILO,KSC,LUNAR ANALOG FIELD DEMONSTRATIONS OF IN-SITU RESOURCE UTILIZATION & HUMAN ROBOTIC SYSTEMS,INNOVATIVE PARTNERSHIPS PROGRAM,JOHN C HAMILTON,JACQUELINE QUINN,12/13/2012,3/3/2011,3/31/2013,Awarded,Distribution
4200429157,NNX11AH93G S02,HARVARD UNIVERSITY,HQ,MANAGEMENT OF THE GEOS-CHEM CHEMICAL TRANSPORT MODEL AND APPLICATION TO IMPROVE UNDERSTANDING OF TROPOSPHERIC OZONE,ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS,DANIEL JACOB,RICHARD S ECKMAN,4/18/2012,5/3/2011,5/2/2014,Awarded,Distribution
4200454505,NNX11AH93G S03,HARVARD UNIVERSITY,HQ,MANAGEMENT OF THE GEOS-CHEM CHEMICAL TRANSPORT MODEL AND APPLICATION TO IMPROVE UNDERSTANDING OF TROPOSPHERIC OZONE,ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS,DANIEL JACOB,RICHARD S ECKMAN,10/11/2012,5/3/2011,5/2/2014,Awarded,Distribution
4200443766,NNX11AH95G S02,CITY COLLEGE OF NEW YORK,HQ,MAINTENANCE AND MODERATE REFINEMENT OF THE NASA AMSR-E SWE   OPERATIONAL PRODUCT,SCIENCE OF TERRA AND AQUA,MARK B TEDESCO,JARED K ENTIN,7/25/2012,5/3/2011,5/2/2014,Work In Progress,Receiving
4200430342,NNX11AH96G S02,"UNIVERSITY OF ILLINOIS, URBANA - CHAMPAIGN",HQ,MASSIVE AND INTERMEDIATE MASS STAR FORMATION IN THE SMALL MAGELLANIC CLOUD,ASTROPHYSICS DATA ANALYSIS,ROBERT A GRUENDL,DOUGLAS M HUDGINS,6/20/2012,5/2/2011,5/1/2013,Awarded,Distribution
4200430406,NNX11AH96G S03,"UNIVERSITY OF ILLINOIS, URBANA - CHAMPAIGN",HQ,MASSIVE AND INTERMEDIATE MASS STAR FORMATION IN THE SMALL MAGELLANIC CLOUD,ASTROPHYSICS DATA ANALYSIS,ROBERT A GRUENDL,DOUGLAS M HUDGINS,7/6/2012,5/2/2011,5/1/2013,Awarded,Distribution
4200450544,NNX11AH96G S04,"UNIVERSITY OF ILLINOIS, URBANA - CHAMPAIGN",HQ,MASSIVE AND INTERMEDIATE MASS STAR FORMATION IN THE SMALL MAGELLANIC CLOUD,ASTROPHYSICS DATA ANALYSIS,ROBERT A GRUENDL,DOUGLAS M HUDGINS,9/10/2012,5/2/2011,5/1/2013,Awarded,Distribution
4200421283,NNX11AH98G S02,COLUMBIA UNIVERSITY,HQ,MULTI-SENSOR FUSION TO DETERMINE CLIMATE SENSITIVITY OF AGRICULTURAL INTENSIFICATION IN SOUTH ASIA,LAND-COVER/LAND-USE CHANGE,RUTH DEFRIES,GARIK GUTMAN,1/18/2012,5/3/2011,5/2/2014,Work In Progress,Receiving
4200424993,NNX11AH99G S02,SOUTH DAKOTA STATE UNIVERSITY,HQ,"CHANGING FIELD SIZES OF THE CONTERMINOUS UNITED STATES, A DECENNIAL LANDSAT ASSESSMENT",LAND-COVER/LAND-USE CHANGE,DAVID ROY,GARIK GUTMAN,3/1/2012,5/3/2011,5/2/2014,Awarded,Distribution
420433327,NNX11AI01G S02,University of Massachusetts-Amherst,HQ,PEERING THROUGH THE DUSTY VEIL: MULTI-BAND INFRARED MAPPING OF THE GALACTIC NUCLEAR REGION,ASTROPHYSICS DATA ANALYSIS,Q DANIEL WANG,DOUGLAS M HUDGINS,5/20/2012,5/3/2011,5/2/2014,Work In Progress,Receiving
4200457751,NNX11AI01G S03,University of Massachusetts-Amherst,HQ,PEERING THROUGH THE DUSTY VEIL: MULTI-BAND INFRARED MAPPING OF THE GALACTIC NUCLEAR REGION,ASTROPHYSICS DATA ANALYSIS,Q DANIEL WANG,DOUGLAS M HUDGINS,11/9/2012,5/3/2011,5/2/2014,Work In Progress,Receiving
4200434036,NNX11AI02G S02,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,A MAJOR ADDITION TO THE NUMBER OF SOURCES IN THE RXTE/ASM LIGHT CURVE DATA BASE,ASTROPHYSICS DATA ANALYSIS,ALAN LEVINE,DOUGLAS M. HUDGINS,5/8/2012,5/2/2011,5/1/2013,Awarded,Distribution
4200450517,NNX11AI02G S03,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,A MAJOR ADDITION TO THE NUMBER OF SOURCES IN THE RXTE/ASM LIGHT CURVE DATA BASE,ASTROPHYSICS DATA ANALYSIS,ALAN LEVINE,DOUGLAS M. HUDGINS,9/6/2012,5/2/2011,5/1/2013,Awarded,Distribution
(N/A),NNX11AI03G S02,ROCHESTER INSTITUTE OF TECHNOLOGY,HQ,THE INNER STRUCTURE OF OH MEGAMASER GALAXIES: THE GENESIS OF THE UNIFIED SCHEME OF ACTIVE GALACTIC NUCLEI,ASTROPHYSICS DATA ANALYSIS,ANDREW ROBINSON,DOUGLAS M HUDGINS,5/31/2012,7/1/2011,6/30/2012,Work In Progress,Receiving
(N/A),NNX11AI03G S03,ROCHESTER INSTITUTE OF TECHNOLOGY,HQ,THE INNER STRUCTURE OF OH MEGAMASER GALAXIES: THE GENESIS OF THE UNIFIED SCHEME OF ACTIVE GALACTIC NUCLEI,ASTROPHYSICS DATA ANALYSIS,ANDREW ROBINSON,DOUGLAS M HUDGINS,6/14/2012,7/1/2011,6/30/2013,Work In Progress,Receiving
4200436254,NNX11AI04A S01,DOROTHY JEMISON FOUNDATION FOR EXCELLENCE,GRC,THE EARTH WE SHARE (TEWS) - SPACE RACE,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),JULIEA ROBINSON NELSON,ROBERT F. LASALVIA,6/28/2012,5/5/2011,5/4/2015,Work In Progress,Receiving
(N/A),NNX11AI04A S02,DOROTHY JEMISON FOUNDATION FOR EXCELLENCE,GRC,THE EARTH WE SHARE (TEWS) - SPACE RACE,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),JULIEA ROBINSON NELSON,PRISCILLA A MOBLEY,8/9/2012,5/5/2011,5/4/2015,Work In Progress,Receiving
4200436231,NNX11AI05A S01,"INDIANA ASSOCIATION OF THE UNITED WAYS, INC",GRC,"INSPIRING UNDERREPRESENTED MIDDLE SCHOOL STUDENTS THROUGH NASA-THEMED SERIOUS GAMES, CONTENT, AND MENTORING",NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGRREMENT NOTICE (CAN),SONNY KIRKLEY,ROBERT F LASALVIA,6/14/2012,5/4/2011,5/3/2015,Awarded,Distribution
(N/A),NNX11AI05A S02,"INDIANA ASSOCIATION OF THE UNITED WAYS, INC",GRC,"INSPIRING UNDERREPRESENTED MIDDLE SCHOOL STUDENTS THROUGH NASA-THEMED SERIOUS GAMES, CONTENT, AND MENTORING",NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGRREMENT NOTICE (CAN),SONNY KIRKLEY,PRISCILLA A. MOBLEY,8/2/2012,5/4/2011,5/3/2015,Awarded,Distribution
4200436252,NNX11AI06A S01,RIO GRANDE VALLEY SCIENCE ASSOCIATION,GRC,IMAGINE NOW TO INNOVATE FOR THE FUTURE,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),SUSANA RAMIREZ,"ROBERT F. LASALVIA, JR.",5/24/2012,5/15/2011,5/14/2015,Awarded,Distribution
4200442085,NNX11AI06A S02,RIO GRANDE VALLEY SCIENCE ASSOCIATION,GRC,IMAGINE NOW TO INNOVATE FOR THE FUTURE,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),SUSANA RAMIREZ,"ROBERT F. LASALVIA, JR.",7/25/2012,5/15/2011,5/14/2015,Awarded,Distribution
(N/A),NNX11AI06A S03,RIO GRANDE VALLEY SCIENCE ASSOCIATION,GRC,IMAGINE NOW TO INNOVATE FOR THE FUTURE,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),SUSANA RAMIREZ,"ROBERT F. LASALVIA, JR.",8/14/2012,5/15/2011,5/14/2015,Awarded,Distribution
4200429041,NNX11AI07G S01,EMORY UNIVERSITY,HQ,"NEW THz TOOLS TO SUPPORT HERSCHEL OBSERVATIONS: INTEGRATIVE STUDIES IN LABORATORY SPECTROSCOPY, OBSERVATIONAL ASTRONOMY, AND CHEMICAL MODELING",ASTROPHYSICS RESEARCH AND ANALYSIS,SUSANNA W WEAVER,CHRISTOPHER J DAVIS,4/20/2012,5/3/2011,5/2/2014,Awarded,Distribution
4200446372,NNX11AI07G S02,EMORY UNIVERSITY,HQ,"NEW THz TOOLS TO SUPPORT HERSCHEL OBSERVATIONS: INTEGRATIVE STUDIES IN LABORATORY SPECTROSCOPY, OBSERVATIONAL ASTRONOMY, AND CHEMICAL MODELING",ASTROPHYSICS RESEARCH AND ANALYSIS,SUSANNA W WEAVER,CHRISTOPHER J DAVIS,8/9/2012,5/3/2011,5/2/2014,Awarded,Distribution
4200436256,NNX11AI08A S01,South Dakota Discovery Center and Aquarium,GRC,SOUTH DAKOTA SUMMER OF INNOVATION,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),KRISTIE MAHER,ROBERT F LASALVIA,7/23/2012,5/15/2011,5/14/2015,Work In Progress,Distribution
4200442070,NNX11AI08A S02,South Dakota Discovery Center and Aquarium,GRC,SOUTH DAKOTA SUMMER OF INNOVATION,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),KRISTIE MAHER,ROBERT F LASALVIA,7/27/2012,5/15/2011,5/14/2015,Work In Progress,Receiving
(N/A),NNX11AI08A S03,South Dakota Discovery Center and Aquarium,GRC,SOUTH DAKOTA SUMMER OF INNOVATION,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),KRISTIE MAHER,PRISCILLA MOBELY,8/14/2012,5/15/2011,5/14/2015,Work In Progress,Receiving
4200436255,NNX11AI09A S01,ALBANY STATE UNIVERSITY,GRC,ALBANY STATE UNIVERSITY SUMMER OF INNOVATION,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),ANDREW FLOYD,ROBERT F LASALVIA,7/5/2012,5/5/2011,5/4/2015,Work In Progress,Package Processing
4200442066,NNX11AI09A S02,ALBANY STATE UNIVERSITY,GRC,ALBANY STATE UNIVERSITY SUMMER OF INNOVATION,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),ANDREW FLOYD,ROBERT F LASALVIA,7/26/2012,5/5/2011,5/4/2015,Work In Progress,Receiving
(N/A),NNX11AI09A S03,ALBANY STATE UNIVERSITY,GRC,ALBANY STATE UNIVERSITY SUMMER OF INNOVATION,NASA 2011 SUMMER OF INNOVATION PROJECT COOPERATIVE AGREEMENT NOTICE (CAN),ANDREW FLOYD,PRISCILLA MOBLEY,8/2/2012,5/5/2011,5/4/2015,Work In Progress,Package Processing
4200433835,NNX11AI10G S02,NATIONAL CENTER FOR ATMOSPHERIC RESEARCH (UCAR),HQ,A FRAMEWORK FOR REGIONAL-SCALE ATMOSPHERIC COMPOSITION OBSERVATION SYSTEM & SIMULATION EXPERIMENTS,ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS (ACMA),DAVID P EDWARDS,RICHARD S ECKMAN,5/21/2012,4/29/2011,4/28/2014,Awarded,Distribution
