Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200546493,NNX15AH68G,SMITHSONIAN INSTITUTION,HQ,GEOCHEMISTRY AND CHRONOLOGY OF PRIMITIVE SOLAR SYSTEM MATERIALS,EMERGING WORLDS,GLENN MACPHERSON,JEFFREY N GROSSMAN,4/9/2015,3/31/2015,3/30/2016,Approved/ Awarded,Distribution
4200546494,NNX15AH69G,JOHNS HOPKINS UNIVERSITY,HQ,CHARACTERIZING THE NITROGEN INVENTORY IN COMETS,EMERGING WORLDS,NEIL RUSSO,JEFFREY N GROSSMAN,4/17/2015,3/31/2015,12/31/2019,Approved/ Awarded,Distribution
4200546496,NNX15AH70G,UNIVERSITY OF CHICAGO,HQ,WHY WAS THERE SO MUCH 26AL AND SO LITTLE 60FE IN THE EARLY SOLAR SYSTEM?,EMERGING WORLDS,VIKRAM DWARKADAS,JEFFREY N GROSSMAN,4/13/2015,3/31/2015,3/30/2018,Work In Progress,Base Award
4200546497,NNX15AH71G,UNIVERSITY OF MINNESOTA,HQ,"ORIGIN AND DISTRIBUTION OF H IN THE MOON FROM SIMS, FTIR, AND EXPERIMENTAL STUDIES OF FELDSPARS, PYROXENES, AND MAGMAS",EMERGING WORLDS,MARC HIRSCHMANN,JEFFREY N GROSSMAN,4/14/2015,4/1/2015,3/31/2019,Approved/ Awarded,Distribution
4200546498,NNX15AH72G,MASSACHUSETTS INSTITUTE OF TECHNOLOGY(DBA MIT),HQ,EXPERIMENTAL AND THEORETICAL INVESTIGATIONS OF SOLAR NEBULA MAGNETIC FIELDS,EMERGING WORLDS,Benjamin Weiss,JEFFREY N GROSSMAN,4/6/2015,3/31/2015,3/30/2018,Work In Progress,Base Award
4200546499,NNX15AH73G,ARIZONA STATE UNIVERSITY,HQ,THE OTHER PLANETARY FLUID: CARBON DIOXIDE AS A MEDIUM FOR CHEMICAL CHANGES DURING EARLY EVOLUTION IN THE SOLAR SYSTEM,EMERGING WORLDS,EVERETT SHOCK,JEFFREY N GROSSMAN,4/10/2015,3/31/2015,3/30/2018,Work In Progress,Base Award
4200546500,NNX15AH74G,EMORY UNIVERSITY,HQ,THE ROLE OF METHANOL PHOTOLYSIS IN THE PRODUCTION OF ORGANIC MATTER DURING SOLAR SYSTEM FORMATION,EMERGING WORLDS,SUSANNA W WEAVER,JEFFREY N GROSSMAN,4/25/2015,3/31/2015,2/28/2018,Approved/ Awarded,Distribution
4200546501,NNX15AH75G,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",HQ,"DETERMINATION OF PHOTOCHEMICAL ISOTOPIC FRACTIONATION FACTORS IN NITROGEN AND CARBON IN THE VUV/ UV PHOTODISSOCIATION OF N2, AND OTHER NITROGEN BEARING SPECIES, AND CARBON MONOXIDE AND THEIR RELEVANCE TO METEORITIC OBSERVATIONS",EMERGING WORLDS,MARK THIEMENS,JEFFREY N GROSSMAN,4/8/2015,3/31/2015,3/30/2019,Approved/ Awarded,Distribution
4200546634,NNX15AH76G,UNIVERSITY OF NOTRE DAME,HQ,THE EVOLUTION OF THE LUNAR MAGMA OCEAN: A COMBINED EXPERIMENTAL AND MODELING APPROACH,EMERGING WORLDS,CLIVE NEAL,JEFFREY N GROSSMAN,4/23/2015,5/1/2015,4/30/2019,Approved/ Awarded,Distribution
4200546255,NNX15AH77G,CARNEGIE INSTITUTION OF WASHINGTON,HQ,THE D/H COMPOSITION OF CHONDRITES: THE ROLE OF HYDROTHERMAL ALTERATION OF FE-NI METALS AND INSOLUBLE ORGANIC MATERIAL,EMERGING WORLDS,Dionysios Foustoukos,JEFFREY N GROSSMAN,5/5/2015,3/31/2015,3/30/2019,Approved/ Awarded,Distribution
4200547777,NNX15AH78H,UNIVERSITY OF MISSISSIPPI,HQ,"NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING GRANT (2015-2018), SPACE GRANT OPPORTUNITIES IN NASA STEM, FROM THE MISSISSIPPI SPACE GRANT CONSORTIUM",NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,NATHAN MURRAY,Joeletta Patrick,4/14/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
(N/A),NNX15AH78H S01,University of Mississippi,HQ,"NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING GRANT (2015-2018), SPACE GRANT OPPORTUNITIES IN NASA STEM, FROM THE MISSISSIPPI SPACE GRANT CONSORTIUM",NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,NATHAN MURRAY,LENELL ALLEN,4/23/2015,6/1/2015,5/31/2018,Work In Progress,Administrative |
4200547781,NNX15AH79H,"UNIVERSITY OF NEW HAMPSHIRE, DURHAM",HQ,NEW HAMPSHIRE SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,ANTOINETTE GALVIN,LENELL ALLEN,4/21/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547775,NNX15AH80H,MAINE SPACE GRANT CONSORTIUM,HQ,2015 - 2018 PROGRAM AND BUDGET PROPOSAL,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,TERRY SHEHATA,LENELL ALLEN,4/30/2015,6/23/2015,6/22/2018,Work In Progress,Base Award
4200547778,NNX15AH81H,NORTH CAROLINA STATE UNIVERSITY,HQ,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM TRAINING GRANT 2015-2018: NORTH CAROLINA SPACE GRANT,NATIONAL SPACE GRANT COLLEGE AND FELLOWSFFLP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,Christopher Brown,Joeletta Patrick,4/14/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
(N/A),NNX15AH81H S01,NORTH CAROLINA STATE UNIVERSITY,HQ,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM TRAINING GRANT 2015-2018: NORTH CAROLINA SPACE GRANT,NATIONAL SPACE GRANT COLLEGE AND FELLOWSFFLP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,Christopher Brown,LENELL ALLEN,6/10/2015,5/15/2015,4/30/2018,Work In Progress,Administrative |
4200547774,NNX15AH82H,LOUISIANA STATE UNIVERSITY AND A&M COLLEGE(DBA LOUISIANA STATE UNIVERSITY A&M),HQ,LASPACE: A BRIDGE TO LOUISIANA'S AEROSPACE FUTURE,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,T. GREGORY GUZIK,JOELETTA O PATRICK,4/21/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200546911,NNX15AH85G,TUFTS COLLEGE INC(DBA TUFTS UNIVERSITY),HQ,THE EVOLUTION OF DUSTY GALAXIES AS SEEN THROUGH THEIR SPECTRAL ENERGY DISTRIBUTIONS,ASTROPHYSICS DATA ANALYSIS,ANNA SAJINA,DOUGLAS M HUDGINS,4/16/2015,4/2/2015,4/1/2018,Approved/ Awarded,Distribution
4200546419,NNX15AH87G,"UNIVERSITY OF ALASKA, FAIRBANKS",HQ,THE SOLAR WIND INTERACTION WITH PLUTO'S ESCAPING ATMOSPHERE,SOLAR SYSTEM WORKINGS,Peter Delamere,MARY A VOYTEK,4/9/2015,4/2/2015,4/1/2019,Approved/ Awarded,Distribution
4200545827,NNX15AH89G,COLORADO SCHOOL OF MINES,HQ,CLIMATIC CONTROL OF EXPLOSIVE VOLCANISM ON MARS,SOLAR SYSTEM WORKINGS,Jeffrey Andrews-Hanna,MARY A VOYTEK,4/13/2015,8/1/2015,7/31/2018,Approved/ Awarded,Distribution
4200545789,NNX15AH90G,"UNIVERSITY OF MARYLAND, COLLEGE PARK",HQ,ASTEROIDS UNDER STRESS: CONSTRAINING STRENGTH AND EVOLUTION THROUGH SIMULATIONS,SOLAR SYSTEM WORKINGS,DEREK RICHARDSON,MARY A VOYTEK,4/8/2015,8/1/2015,7/31/2018,Work In Progress,Base Award
4200545785,NNX15AH91G,JOHNS HOPKINS UNIVERSITY,HQ,PLATE TECTONICS ON EUROPA,SOLAR SYSTEM WORKINGS,Louise Prockter,Jennifer Heldmann,4/13/2015,7/1/2015,6/30/2018,Work In Progress,Base Award
4200545771,NNX15AH92G,"UNIVERSITY OF IOWA, IOWA CITY",HQ,"QUANTIFYING DEPOSITIONAL ENVIRONMENTS ON MARS USING ASKJA VOLCANO, ICELAND, AS A TEST-BED FOR CHARACTERIZING WEATHERING OF FERROBASALTIC VOLCANIC DEPOSITS.",SOLAR SYSTEM WORKINGS,INGRID PEATE,MARY A VOYTEK,5/6/2015,5/1/2015,3/31/2020,Approved/ Awarded,Distribution
4200545943,NNX15AH94G,"UNIVERSITY OF WASHINGTON, SEATTLE",HQ,LABORATORY SIMULATION OF CO2 AND H2O FROSTS ON MARS,SOLAR SYSTEM WORKINGS,STEPHEN WOOD,MARY A VOYTEK,5/5/2015,4/3/2015,4/2/2019,Approved/ Awarded,Distribution
(N/A),NNX15AH94G S01,University of Washington,HQ,LABORATORY SIMULATION OF CO2 AND H2O FROSTS ON MARS,SOLAR SYSTEM WORKINGS,STEPHEN E WOOD,MARY A VOYTEK,5/8/2015,4/3/2015,4/2/2018,Approved/ Awarded,Distribution
4200546981,NNX15AH95G,CALIFORNIA INSTITUTE OF TECHNOLOGY(DBA CALTECH),HQ,SOLAR INDUCED CHLOROPHYLL FLUORESCENCE FROM TROPOMI/SENTINEL5P,EARTH SCIENCE U.S. PARTICIPATING INVESTIGATOR,Christian Frankenberg,RICHARD S ECKMAN,4/25/2015,7/1/2015,6/30/2020,Work In Progress,Base Award
4200547003,NNX15AH96G,"UNIVERSITY OF WISCONSIN, MADISON",HQ,ENHANCING OCO-2?S OBSERVATIONAL CAPABILITIES UNDER PARTLY AND FULLY CLOUDY CONDITIONS,SCIENCE TEAM FOR THE OCO-2 MISSION,Ralf Bennartz,KENNETH W JUCKS,4/15/2015,4/3/2015,4/2/2020,Approved/ Awarded,Distribution
4200545786,NNX15AH97G,Southwest Research Institute,HQ,"DEVELOPING A NEW CRATER PRODUCTION FUNCTION FOR MOON, MARS, AND MERCURY FOR MODELING PLANETARY SURFACE AGES",SOLAR SYSTEM WORKINGS,STUART ROBBINS,Delia Santiago-materese,4/15/2015,8/1/2015,7/31/2017,Work In Progress,Base Award
(N/A),NNX15AH97G S01,Southwest Research Institute,HQ,"DEVELOPING A NEW CRATER PRODUCTION FUNCTION FOR MOON, MARS, AND MERCURY FOR MODELING PLANETARY SURFACE AGES",SOLAR SYSTEM WORKINGS,STUART ROBBINS,MARY A VOYTEK,4/17/2015,8/1/2015,7/31/2018,Work In Progress,Administrative |
4200545814,NNX15AH98G,UNIVERSITY OF CHICAGO,HQ,WIND EROSION OF LAYERED SEDIMENTS ON MARS: THE ROLE OF TERRAIN,SOLAR SYSTEM WORKINGS,EDWIN KITE,MARY A VOYTEK,4/14/2015,8/1/2015,7/31/2019,Approved/ Awarded,Distribution
4200545816,NNX15AH99G,SOUTHWEST RESEARCH INSTITUTE(DBA S W R I),HQ,LABORATORY INVESTIGATIONS OF THE MICROSTRUCTURAL PROPERTIES OF PLANETARY ICE,SOLAR SYSTEM WORKINGS,DAVID STILLMAN,MARY A VOYTEK,4/8/2015,8/1/2015,7/31/2019,Approved/ Awarded,Distribution
4200547788,NNX15AI01H,WEST VIRGINIA UNIVERSITY,HQ,A PROPOSAL TO NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM IN RESPONSE TO TRAINING GRANT 2015-2018 SPACE GRANT OPPORTUNITIES IN N.\S.4 S T E M WEST VIRGINIA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACEGRANT) TRAINING GRANT 2015-2018,MAJID JARIDI,Lenell Allen,4/23/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547782,NNX15AI02H,Nevada System of Higher Education,HQ,NEVADA SPACE GRANT CONSORTIUM 2015-2018,NATIONAL S P A C E G R A N T C O L L E G E AND F E L L O W S H I P P R O G R A M ( S P A C E G R A N T ) TRAINING  GRANT 2015-2018,LYNN F FENSTERMAKER,Erica Alston,4/24/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547727,NNX15AI03H,"UNIVERSITY OF ALASKA, FAIRBANKS",HQ,ALASKA SPACE GRANT PROGRAM 2015-2018,NATIO.NAL SPACE GRANT C O L L E G E AND F E L L O W S H I P PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,denise thorsen,Joeletta Patrick,4/14/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547751,NNX15AI04H,"UNIVERSITY OF IDAHO, MOSCOW",HQ,NASA IDAHO SPACE GRANT CONSORTIUM PROPOSAL IN RESPONSE TO NATIONAL SPACE GRANT COLLEGE AND FELLOWSFFLP PROGRAM (SPACE GRANT) TRAINING GRANT 2015-2018,NATIONAL SPACE GRANT COLLEGE AND FELLOWSFFLP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,Joseph Law,LENELL ALLEN,4/23/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547772,NNX15AI05H,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",HQ,ILLINOIS SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,PHILIPPE GEUBELLE,LENELL ALLEN,4/25/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547785,NNX15AI06H,BROWN UNIVERSITY,HQ,RHODE ISLAND SPACE GRANT CONSORTIUM,N A T I O N A L SPACE GRANT C O L L E G E AND F E L L O W S H I P PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,PETER SCHULTZ,LENELL ALLEN,4/21/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547773,NNX15AI07H,PURDUE UNIVERSITY,HQ,IN SPACE GRANT FELLOWSHIP PROGRAM 2015-2018,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,BARRETT CALDWELL,LENELL ALLEN,4/23/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547789,NNX15AI08H,UNIVERSITY OF WYOMING,HQ,WYOMING NASA SPACE GRANT CONSORTIUM PROPOSAL - F V 2015-2017,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,PAUL JOHNSON,Lenell Allen,4/14/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547780,NNX15AI09H,UNIVERSITY OF NEBRASKA AT OMAHA,HQ,NASA NEBRASKA SPACE GRANT CONSORTIUM FY 2015 - FY 2017 PROPOSAL,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,Scott Tarry,Erica Alston,4/24/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547749,NNX15AI10H,UNIVERSITY OF CENTRAL FLORIDA,HQ,NASA FLORIDA SPACE GRANT CONSORTIUM 2015 - 2018,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,Jaydeep Mukherjee,Erica Alston,4/14/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
(N/A),NNX15AI10H S01,University of Central Florida,HQ,NASA FLORIDA SPACE GRANT CONSORTIUM 2015 - 2018,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,JAYDEEP MUKHERJEE,LENELL ALLEN,4/30/2015,4/10/2015,4/9/2018,Work In Progress,Administrative |
4200547784,NNX15AI11H,"UNIVERSITY OF PUERTO RICO, SAN JUAN",HQ,PUERTO RICO SPACE GRANT CONSORTIUM,PUERTO RICO SPACE GRANT CONSORTIUM,Gerardo Morell,LENELL ALLEN,4/14/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547747,NNX15AI12H,HARTFORD COLLEGE FOR WOMEN,HQ,CONNECTICUT SPACE GRANT COLLEGE CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,HISHAM ALNAJJAR,Joeletta Patrick,4/21/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200546835,NNX15AI13G,UNIVERSITY OF MICHIGAN,HQ,FORWARD PHYSICAL RADIATIVE TRANSFER MODELS AND RETRIEVAL ALGORITHMS FOR RADAR REMOTE SENSING OF TERRESTRIAL SNOW AT XBAND AND KU BAND,REMOTE SENSING THEORY,LEUNG TSANG,LUCIA S TSAOUSSI,6/22/2015,5/21/2015,5/20/2016,Approved/ Awarded,Distribution
4200547750,NNX15AI17H,"UNIVERSITY OF HAWAII, HONOLULU",HQ,THE HAWAII SPACE GRANT PROGRAM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,Luke Flynn,Lenell Allen,4/10/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547776,NNX15AI18H,UNIVERSITY OF MINNESOTA,HQ,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM - MINNESOTA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,William Garrard,LENELL ALLEN,4/15/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
(N/A),NNX15AI18H S01,University of Minnesota,HQ,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM - MINNESOTA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,William Garrard,LENELL ALLEN,4/16/2015,6/8/2015,6/7/2018,Work In Progress,Administrative |
4200547748,NNX15AI19H,UNIVERSITY OF DELAWARE,HQ,DELAWARE SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,WILLIAM MATTHAEUS,Lenell Allen,4/22/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547787,NNX15AI20H,OLD DOMINION UNIVERSITY RESEARCH FOUNDATION,HQ,VIRGINIA SPACE GRANT CONSORTIUM 2015-2018,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,MARY  SANDY,Erica Alston,4/15/2015,4/10/2015,4/9/2018,Work In Progress,Base Award
4200547786,NNX15AI24H,"UNIVERSITY OF UTAH, SALT LAKE CITY",HQ,UTAH NASA SPACE GRANT CONSORTIUM TRAINING GRANT PROPOSAL. 2015-18,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT) TRAINING  GRANT 2015-2018,Joseph Orr,ERICA J ALSTON,4/22/2015,4/1/2015,4/9/2018,Work In Progress,Base Award
4200547337,NNX15AI27G,"MONTANA STATE UNIVERSITY, BOZEMAN",HQ,"RAPID RESPONSE SMD/STMD NEW OPPORTUNITIES FOR LOW-COST SCIENCE INSTRUMENTS, PLATFORMS, AND MISSION ARCHITECTURES",RAPID RESPONSE AND NOVEL RESEARCH IN EARTH SCIENCE,David Klumpar,JEFFREY S NEWMARK,4/24/2015,4/8/2015,4/7/2016,Approved/ Awarded,Distribution
4200547459,NNX15AI29G,UNIVERSITY OF ARIZONA,HQ,VOLATILES ON CERES,DAWN AT CERES GUEST INVESTIGATOR PROGRAM,SHANE BYRNE,MICHAEL S KELLEY,4/15/2015,4/8/2015,4/7/2019,Approved/ Awarded,Distribution
4200547512,NNX15AI30G,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY(DBA VIRGINIA TECH),HQ,GEODYNAMICS INVESTIGATIONS AT CERES,DAWN AT CERES GUEST INVESTIGATOR PROGRAM,SCOTT KING,MICHAEL S KELLEY,4/10/2015,4/8/2015,4/7/2019,Approved/ Awarded,Distribution
4200545813,NNX15AI33G,HAMPTON UNIVERSITY(DBA HAMPTON INSTITUE),HQ,MODELING DUST INJECTION AND VERTICAL MIXING FOR THE NEXT GENERATION OF MARTIAN EXPLORATION,SOLAR SYSTEM WORKINGS,NICHOLAS HEAVENS,MARY A VOYTEK,5/1/2015,8/1/2015,7/31/2018,Work In Progress,Base Award
4200566552,NNX15AI33G S01,Hampton University,HQ,MODELING DUST INJECTION AND VERTICAL MIXING FOR THE NEXT GENERATION OF MARTIAN EXPLORATION,SOLAR SYSTEM WORKINGS,NICHOLAS HEAVENS,MARY A VOYTEK,9/21/2015,8/1/2015,7/31/2018,Work In Progress,Funding |
4200547570,NNX15AI35G,PLANETARY SCIENCE INSTITUTE,HQ,A SEARCH FOR PERIGLACIAL MORPHOLOGY INDICATIVE OF SHALLOW ICE AND WATER ON CERES,DAWN AT CERES GUEST INVESTIGATOR PROGRAM,Hanna Sizemore,MICHAEL S KELLEY,4/17/2015,4/9/2015,4/8/2019,Approved/ Awarded,Distribution
4200547565,NNX15AI36G,PLANETARY SCIENCE INSTITUTE,HQ,GEOLOGIC MAPPING OF CERES: DISTRIBUTION AND TIMING OF VOLATILE- AND ICE-DRIVEN PROCESSES ON THE MAIN BELT DWARF PLANET,DAWN AT CERES GUEST INVESTIGATOR PROGRAM,Scott Mest,MICHAEL S KELLEY,4/29/2015,4/9/2015,4/8/2019,Approved/ Awarded,Distribution
4200547448,NNX15AI37G,PENNSYLVANIA STATE UNIVERSITY,HQ,QUANTIFYING GLOBAL MEGACITY CO2 EMISSIONS,SCIENCE TEAM FOR THE OCO-2 MISSION,Thomas Lauvaux,KENNETH W JUCKS,4/21/2015,4/9/2015,4/8/2019,Approved/ Awarded,Distribution
4200547563,NNX15AI38G,"UNIVERSITY OF HAWAII, HONOLULU",HQ,MODELING OF NEAR-SURFACE ICE ON CERES,DAWN AT CERES GUEST INVESTIGATOR PROGRAM,NORBERT  SCHORGHOFER,MICHAEL S KELLEY,4/16/2015,4/9/2015,8/28/2017,Approved/ Awarded,Distribution
(N/A),NNX15AI38G S01,University of Hawaii,HQ,MODELING OF NEAR-SURFACE ICE ON CERES,DAWN AT CERES GUEST INVESTIGATOR PROGRAM,NORBERT  SCHORGHOFER,MICHAEL S KELLEY,5/21/2015,4/9/2015,4/8/2018,Work In Progress,Package Processing
4200547449,NNX15AI39G,UNIVERSITY OF MICHIGAN,HQ,CALIBRATION AND VALIDATION IN ACTIVE AND PASSIVE MICROWAVE REMOTE SENSING OF SMAP BASED ON PHYSICAL MODELS FOR IMPROVED ALGORITHM PERFORMANCE,THE SOIL MOISTURE ACTIVE-PASSIVE MISSION SCIENCE TEAM,LEUNG TSANG,JARED K ENTIN,6/26/2015,6/26/2015,6/25/2020,Work In Progress,Base Award
4200557353,NNX15AI39G S01,"University of Michigan, Regents of the",HQ,CALIBRATION AND VALIDATION IN ACTIVE AND PASSIVE MICROWAVE REMOTE SENSING OF SMAP BASED ON PHYSICAL MODELS FOR IMPROVED ALGORITHM PERFORMANCE,THE SOIL MOISTURE ACTIVE-PASSIVE MISSION SCIENCE TEAM,Leung Tsang,JARED K ENTIN,7/8/2015,6/26/2015,6/25/2020,Approved/ Awarded,Distribution
4200547446,NNX15AI40G,UNIVERSITIES SPACE RESEARCH ASSOCIATION,HQ,QUANTIFYING GLOBAL MEGACITY CO2 EMISSIONS,SCIENCE TEAM FOR THE OCO-2 MISSION,TOMOHIRO ODA,KENNETH W JUCKS,4/23/2015,4/9/2015,4/8/2019,Approved/ Awarded,Distribution
4200547447,NNX15AI41G,UNIVERSITY OF UTAH,HQ,QUANTIFYING GLOBAL MEGACITY CO2 EMISSIONS,SCIENCE TEAM FOR THE OCO-2 MISSION,John Lin,KENNETH W JUCKS,4/22/2015,4/9/2015,4/8/2019,Approved/ Awarded,Distribution
4200547445,NNX15AI42G,UNIVERSITY OF MICHIGAN,HQ,QUANTIFYING GLOBAL MEGACITY CO2 EMISSIONS,SCIENCE TEAM FOR THE OCO-2 MISSION,ERIC KORT,KENNETH W JUCKS,4/22/2015,4/9/2015,4/8/2019,Approved/ Awarded,Distribution
4200547741,NNX15AI44G,CITY COLLEGE OF NEW YORK (DBA RFCUNY- CITY COLLEGE),HQ,TRAVEL SUPPORT FOE THE 27TH INTERNATIONAL LASER RADAR CONFERENCE (ILRC27) IN NEW YORK CITY,"TOPICAL WORKSHOPS, SYMPOSIA, AND CONFERENCES",BARRY GROSS,JACK A KAYE,4/25/2015,5/1/2015,4/30/2016,Approved/ Awarded,Distribution
4200547793,NNX15AI45G,"UNIVERSITY OF WASHINGTON, SEATTLE",HQ,GLOBALIZING SOCIETAL APPLICATION OF SCIENTIFIC RESEARCH AND OBSERVATIONS FROM REMOTE SENSING: THE PATH FORWARD,"TOPICAL WORKSHOPS, SYMPOSIA, AND CONFERENCES",FAISAL HOSSAIN,NANCY D SEARBY,4/30/2015,4/13/2015,4/12/2016,Approved/ Awarded,Distribution
(N/A),NNX15AI45G S01,University of Washington,HQ,GLOBALIZING SOCIETAL APPLICATION OF SCIENTIFIC RESEARCH AND OBSERVATIONS FROM REMOTE SENSING: THE PATH FORWARD,"TOPICAL WORKSHOPS, SYMPOSIA, AND CONFERENCES",FAISAL HOSSAIN,NANCY D SEARBY,8/13/2015,4/13/2015,4/12/2016,Work In Progress,Distribution
4200547887,NNX15AI46G,RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK AT BUFFALO,HQ,THE PLANETARY GEOLOGY AND GEOPHYSICS UNDERGRADUATE RESEARCH PROGRAM,PLANETARY GEOLOGY AND GEOPHYSICS,TRACY GREGG,MICHAEL S KELLEY,5/20/2015,4/14/2015,4/13/2019,Work In Progress,Base Award
4200547945,NNX15AI48G,DESERT RESEARCH INSTITUTE,HQ,MEASURING ABSORPTION SPECTRA OF CARBONACEOUS COMBUSTION AEROSOLS TO ENABLE THEIR IDENTIFICATION AND QUANTIFICATION BY SHORTWAVE REMOTE SENSING,ATMOSPHERIC COMPOSITION: LABORATORY RESEARCH,Hans Moosmuller,HAL B MARING,5/3/2015,4/14/2015,4/13/2020,Approved/ Awarded,Distribution
4200547949,NNX15AI49G,"UNIVERSITY OF COLORADO, BOULDER",HQ,CONSTRUCTION OF A SORCE-BASED SOLAR SPECTRAL IRRADIANCE (SSI) RECORD FOR INPUT INTO CHEMISTRY CLIMATE STUDIES OF SOLAR CYCLE 23-24.,SOLAR IRRADIANCE SCIENCE TEAM,JERALD  HARDER,DAVID B CONSIDINE,4/22/2015,6/1/2015,5/31/2018,Work In Progress,Base Award
4200547962,NNX15AI51G,"UNIVERSITY OF COLORADO, BOULDER",HQ,A TSI COMMUNITY CONSENSUS COMPOSITE BASED ON AN ASSESSMENT OF THE ACCURACIES AND UNCERTAINTIES OF SPACE-BORNE TSI MEASUREMENTS,SOLAR IRRADIANCE SCIENCE TEAM,GREG KOPP,DAVID B CONSIDINE,4/21/2015,4/14/2015,4/13/2018,Work In Progress,Base Award
